,event.attendance,event.awayScore.current,event.awayScore.display,event.awayScore.normaltime,event.awayScore.period1,event.awayScore.period2,event.awayTeam.country.alpha2,event.awayTeam.country.name,event.awayTeam.foundationDateTimestamp,event.awayTeam.fullName,event.awayTeam.id,event.awayTeam.manager.country.alpha2,event.awayTeam.manager.country.name,event.awayTeam.manager.id,event.awayTeam.manager.name,event.awayTeam.manager.slug,event.awayTeam.name,event.awayTeam.nameCode,event.awayTeam.shortName,event.awayTeam.slug,event.awayTeam.subTeams,event.awayTeam.teamColors.primary,event.awayTeam.teamColors.secondary,event.awayTeam.teamColors.text,event.awayTeam.type,event.awayTeam.userCount,event.awayTeam.venue.city.name,event.awayTeam.venue.country.alpha2,event.awayTeam.venue.country.name,event.awayTeam.venue.id,event.awayTeam.venue.stadium.capacity,event.awayTeam.venue.stadium.name,event.changes.changeTimestamp,event.changes.changes,event.crowdsourcingDataDisplayEnabled,event.currentPeriodStartTimestamp,event.customId,event.defaultPeriodCount,event.defaultPeriodLength,event.detailId,event.fanRatingEvent,event.finalResultOnly,event.hasEventPlayerHeatMap,event.hasEventPlayerStatistics,event.hasGlobalHighlights,event.hasXg,event.homeScore.current,event.homeScore.display,event.homeScore.normaltime,event.homeScore.period1,event.homeScore.period2,event.homeTeam.country.alpha2,event.homeTeam.country.name,event.homeTeam.disabled,event.homeTeam.foundationDateTimestamp,event.homeTeam.fullName,event.homeTeam.id,event.homeTeam.manager.country.alpha2,event.homeTeam.manager.country.name,event.homeTeam.manager.id,event.homeTeam.manager.name,event.homeTeam.manager.slug,event.homeTeam.name,event.homeTeam.nameCode,event.homeTeam.national,event.homeTeam.shortName,event.homeTeam.slug,event.homeTeam.subTeams,event.homeTeam.teamColors.primary,event.homeTeam.teamColors.secondary,event.homeTeam.teamColors.text,event.homeTeam.type,event.homeTeam.userCount,event.homeTeam.venue.city.name,event.homeTeam.venue.country.alpha2,event.homeTeam.venue.country.name,event.homeTeam.venue.id,event.homeTeam.venue.stadium.capacity,event.homeTeam.venue.stadium.name,event.id,event.referee.country.alpha2,event.referee.country.name,event.referee.games,event.referee.id,event.referee.name,event.referee.redCards,event.referee.slug,event.referee.yellowCards,event.referee.yellowRedCards,event.roundInfo.round,event.season.id,event.season.name,event.season.year,event.slug,event.startTimestamp,event.status.code,event.status.description,event.status.type,event.time.currentPeriodStartTimestamp,event.time.injuryTime1,event.time.injuryTime2,event.tournament.uniqueTournament.hasEventPlayerStatistics,event.venue.city.name,event.venue.id,event.venue.stadium.capacity,event.venue.stadium.name,event.winnerCode
304,,,,,,,EN,England,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,263581,Newcastle upon Tyne,EN,England,765,52409,St James' Park,0,,False,,hO,2,45,,False,False,,,False,,,,,,,EN,England,False,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,False,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,104637,London,EN,England,10,25456,Selhurst Park,11352601,,,,,,,,,,29,52186,Premier League 23/24,23/24,newcastle-united-crystal-palace,1710601200,0,Not started,notstarted,,,,True,London,10,25456,Selhurst Park,0
306,,,,,,,EN,England,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1088668,Liverpool,EN,England,579,53394,Anfield,0,,False,,UsY,2,45,,False,False,,,False,,,,,,,EN,England,False,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,False,Everton,everton,[],#274488,#ffffff,#ffffff,0,159915,Liverpool,EN,England,12,39571,Goodison Park,11352603,,,,,,,,,,29,52186,Premier League 23/24,23/24,everton-liverpool,1710601200,0,Not started,notstarted,,,,True,Liverpool,12,39571,Goodison Park,0
310,,,,,,,EN,England,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,54373,Sheffield,EN,England,598,32702,Bramall Lane,0,,False,,psK,2,45,,False,False,,,False,,,,,,,EN,England,False,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,False,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1213003,Manchester,EN,England,9,74879,Old Trafford,11352607,,,,,,,,,,29,52186,Premier League 23/24,23/24,manchester-united-sheffield-united,1710601200,0,Not started,notstarted,,,,True,Manchester,9,74879,Old Trafford,0
313,,,,,,,EN,England,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,67569,Bournemouth,EN,England,2990,11700,Vitality Stadium,0,,False,,dskb,2,45,,False,False,,,False,,,,,,,EN,England,False,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,False,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122286,Wolverhampton,EN,England,1272,32050,Molineux Stadium,11352610,,,,,,,,,,29,52186,Premier League 23/24,23/24,bournemouth-wolverhampton,1710601200,0,Not started,notstarted,,,,True,Wolverhampton,1272,32050,Molineux Stadium,0
0,60192.0,1.0,1.0,1.0,1.0,0.0,EN,England,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1216204,Manchester,EN,England,9,74879,Old Trafford,1693762511,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",False,1693762363.0,KR,2,45,1.0,False,False,True,True,True,True,3.0,3.0,3.0,1.0,2.0,EN,England,False,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,False,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,883030,London,EN,England,624,60260,Emirates Stadium,11352534,EN,England,467.0,69853.0,Anthony Taylor,47.0,taylor-anthony,1806.0,34.0,4,52186,Premier League 23/24,23/24,arsenal-manchester-united,1693755000,100,Ended,finished,1693762363.0,3.0,8.0,True,London,624,60260,Emirates Stadium,1
1,,2.0,2.0,2.0,0.0,2.0,EN,England,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122706,Wolverhampton,EN,England,1272,32050,Molineux Stadium,1693753873,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",False,1693752968.0,dsh,2,45,1.0,False,False,True,True,True,True,3.0,3.0,3.0,0.0,3.0,EN,England,False,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,False,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,105290,London,EN,England,10,25456,Selhurst Park,11352578,EN,England,213.0,74264.0,Robert Jones,15.0,robert-jones,714.0,5.0,4,52186,Premier League 23/24,23/24,crystal-palace-wolverhampton,1693746000,100,Ended,finished,1693752968.0,3.0,6.0,True,London,10,25456,Selhurst Park,1
2,50109.0,0.0,0.0,0.0,0.0,0.0,EN,England,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,177488,Birmingham,EN,England,815,42682,Villa Park,1693752850,"['status.code', 'status.description', 'status.type']",False,1693749897.0,PU,2,45,1.0,False,False,True,True,True,True,3.0,3.0,3.0,2.0,1.0,EN,England,False,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,False,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1089999,Liverpool,EN,England,579,53394,Anfield,11352584,EN,England,316.0,79902.0,Simon Hooper,13.0,simon-hooper,1106.0,16.0,4,52186,Premier League 23/24,23/24,liverpool-aston-villa,1693746000,100,Ended,finished,1693749897.0,4.0,4.0,True,Liverpool,579,53394,Anfield,1
0,,1.0,1.0,1.0,0.0,1.0,EN,England,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,103604,London,EN,England,10,25456,Selhurst Park,1694880537,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",False,1694880531.0,hP,2,45,1.0,False,False,True,True,False,True,3.0,3.0,3.0,0.0,3.0,EN,England,False,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,False,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,176822,Birmingham,EN,England,815,42682,Villa Park,11352602,EN,England,235.0,74774.0,England Darren,19.0,darren-england,851.0,10.0,5,52186,Premier League 23/24,23/24,aston-villa-crystal-palace,1694872800,100,Ended,finished,1694880531.0,5.0,9.0,True,Birmingham,815,42682,Villa Park,1
1,24467.0,0.0,0.0,0.0,0.0,0.0,EN,England,-2673648000,Luton Town,72,WA,Wales,787556,Rob Edwards,rob-edwards,Luton Town,LUT,Luton,luton-town,[],#ff3300,#000033,#000033,0,33880,Luton,EN,England,2178,10226,Kenilworth Road,1694879715,"['winProbability.homeWin', 'winProbability.awayWin', 'winProbability.draw']",False,1694879627.0,Tsxb,2,45,1.0,False,False,True,True,False,True,1.0,1.0,1.0,0.0,1.0,EN,England,False,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,False,Fulham,fulham,[],#ffffff,#000000,#000000,0,114509,London,EN,England,611,25700,Craven Cottage,11352608,EN,England,164.0,144315.0,Salisbury Michael,25.0,michael-salisbury,547.0,11.0,5,52186,Premier League 23/24,23/24,luton-town-fulham,1694872800,100,Ended,finished,1694879627.0,2.0,4.0,True,London,611,25700,Craven Cottage,1
2,,3.0,3.0,3.0,1.0,2.0,EN,England,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BRI,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,168167,Falmer,EN,England,2443,31810,American Express Community's Stadium,1694879868,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",False,1694879865.0,FsK,2,45,1.0,False,False,True,True,False,True,1.0,1.0,1.0,0.0,1.0,EN,England,False,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,False,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1209140,Manchester,EN,England,9,74879,Old Trafford,11352611,AU,Australia,244.0,138289.0,Jarred Gillett,24.0,gillett-jarred,1022.0,21.0,5,52186,Premier League 23/24,23/24,manchester-united-brighton-and-hove-albion,1694872800,100,Ended,finished,1694879865.0,3.0,6.0,True,Manchester,9,74879,Old Trafford,2
3,,0.0,0.0,0.0,0.0,0.0,EN,England,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,98234,London,EN,England,29716,17250,Brentford Community Stadium,1694889202,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",False,1694889197.0,Osab,2,45,1.0,False,False,True,True,False,True,1.0,1.0,1.0,0.0,1.0,EN,England,False,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,False,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,267820,Newcastle upon Tyne,EN,England,765,52409,St James' Park,11352615,EN,England,368.0,81627.0,Craig Pawson,37.0,pawson-craig,1413.0,20.0,5,52186,Premier League 23/24,23/24,brentford-newcastle-united,1694881800,100,Ended,finished,1694889197.0,5.0,9.0,True,Newcastle upon Tyne,765,52409,St James' Park,1
4,,1.0,1.0,1.0,0.0,1.0,EN,England,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,55072,Sheffield,EN,England,598,32702,Bramall Lane,1694880377,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",False,1694880372.0,psI,2,45,1.0,False,False,True,True,False,True,2.0,2.0,2.0,0.0,2.0,EN,England,False,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,False,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,543059,London,EN,England,24806,62850,Tottenham Hotspur Stadium,11352621,EN,England,259.0,84326.0,Peter Bankes,30.0,peter-bankes,1074.0,14.0,5,52186,Premier League 23/24,23/24,tottenham-hotspur-sheffield-united,1694872800,100,Ended,finished,1694880372.0,3.0,12.0,True,London,24806,62850,Tottenham Hotspur Stadium,1
5,,3.0,3.0,3.0,0.0,3.0,EN,England,-2811888000,Manchester City,17,ES,Spain,53463,Pep Guardiola,pep-guardiola,Manchester City,MCI,Man City,manchester-city,[],#66ccff,#ffffff,#ffffff,0,1205962,Manchester,EN,England,606,53400,Etihad Stadium,1694879736,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'winProbability.homeWin', 'winProbability.awayWin', 'winProbability.draw']",False,1694879735.0,rM,2,45,1.0,False,False,True,True,False,True,1.0,1.0,1.0,1.0,0.0,EN,England,False,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,False,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,207657,London,EN,England,1274,62000,London Stadium,11352625,EN,England,328.0,79884.0,Andy Madley,27.0,andy-madley,1102.0,13.0,5,52186,Premier League 23/24,23/24,west-ham-united-manchester-city,1694872800,100,Ended,finished,1694879735.0,2.0,6.0,True,London,16582,60000,London Stadium,2
6,,3.0,3.0,3.0,0.0,3.0,EN,England,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1083663,Liverpool,EN,England,579,53394,Anfield,1694871044,"['status.code', 'status.description', 'status.type', 'winProbability.homeWin', 'winProbability.awayWin', 'winProbability.draw']",False,1694867611.0,dsU,2,45,1.0,False,False,True,True,False,True,1.0,1.0,1.0,1.0,0.0,EN,England,False,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,False,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,122201,Wolverhampton,EN,England,1272,32050,Molineux Stadium,11352626,EN,England,458.0,65702.0,Michael Oliver,37.0,oliver-michael,1663.0,28.0,5,52186,Premier League 23/24,23/24,liverpool-wolverhampton,1694863800,100,Ended,finished,1694867611.0,2.0,8.0,True,Wolverhampton,1272,32050,Molineux Stadium,2
0,10421.0,0.0,0.0,0.0,0.0,0.0,EN,England,-2045347200,Chelsea,38,AR,Argentina,3377,Mauricio Pochettino,mauricio-pochettino,Chelsea,CHE,Chelsea,chelsea,[],#0310a7,#ffffff,#ffffff,0,905021,London,EN,England,799,41837,Stamford Bridge,1694962712,"['winProbability.homeWin', 'winProbability.awayWin', 'winProbability.draw']",False,1694962663.0,Nskb,2,45,1.0,False,False,True,True,True,True,0.0,0.0,0.0,0.0,0.0,EN,England,False,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,False,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,70241,Bournemouth,EN,England,2990,11700,Vitality Stadium,11352600,EN,England,307.0,92026.0,David Coote,25.0,david-coote,1218.0,20.0,5,52186,Premier League 23/24,23/24,bournemouth-chelsea,1694955600,100,Ended,finished,1694962663.0,1.0,8.0,True,Bournemouth,2990,11700,Vitality Stadium,3
1,,1.0,1.0,1.0,0.0,1.0,EN,England,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,890504,London,EN,England,624,60260,Emirates Stadium,1694971573,"['winProbability.homeWin', 'winProbability.awayWin', 'winProbability.draw']",False,1694968579.0,RY,2,45,1.0,False,False,True,True,True,True,0.0,0.0,0.0,0.0,0.0,EN,England,False,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,False,Everton,everton,[],#274488,#ffffff,#ffffff,0,161870,Liverpool,EN,England,12,39571,Goodison Park,11352605,EN,England,317.0,79902.0,Simon Hooper,13.0,simon-hooper,1108.0,16.0,5,52186,Premier League 23/24,23/24,everton-arsenal,1694964600,100,Ended,finished,1694968579.0,4.0,4.0,True,Liverpool,12,39571,Goodison Park,2
2,28958.0,1.0,1.0,1.0,1.0,0.0,EN,England,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,81212,Burnley,EN,England,806,21944,Turf Moor,1695069741,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",False,1695069737.0,gso,2,45,1.0,False,False,True,True,True,True,1.0,1.0,1.0,0.0,1.0,EN,England,False,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,False,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,96523,Nottingham,EN,England,2230,30445,City Ground,11352618,EN,England,215.0,74264.0,Robert Jones,16.0,robert-jones,727.0,5.0,5,52186,Premier League 23/24,23/24,nottingham-forest-burnley,1695062700,100,Ended,finished,1695069737.0,2.0,7.0,True,Nottingham,2230,30445,City Ground,3
0,60156.0,2.0,2.0,2.0,1.0,1.0,EN,England,-2755641600,Tottenham Hotspur,33,AU,Australia,134027,Ange Postecoglou,ange-postecoglou,Tottenham Hotspur,TOT,Tottenham ,tottenham-hotspur,[],#ffffff,#000066,#000066,0,557564,London,EN,England,24806,62850,Tottenham Hotspur Stadium,1695567678,"['status.code', 'status.description', 'status.type']",False,1695564353.0,IsR,2,45,1.0,False,False,True,True,True,True,2.0,2.0,2.0,1.0,1.0,EN,England,False,-2621894400,Arsenal,42,ES,Spain,794075,Mikel Arteta,mikel-arteta,Arsenal,ARS,False,Arsenal,arsenal,[],#cc0000,#ffffff,#ffffff,0,913617,London,EN,England,624,60260,Emirates Stadium,11352627,EN,England,216.0,74264.0,Robert Jones,16.0,robert-jones,734.0,5.0,6,52186,Premier League 23/24,23/24,arsenal-tottenham-hotspur,1695560400,100,Ended,finished,1695564353.0,4.0,10.0,True,London,624,60260,Emirates Stadium,3
1,16981.0,3.0,3.0,3.0,1.0,2.0,EN,England,-2890166400,Everton,48,EN,England,20312,Sean Dyche,sean-dyche,Everton,EVE,Everton,everton,[],#274488,#ffffff,#ffffff,0,161972,Liverpool,EN,England,12,39571,Goodison Park,1695493594,"['status.code', 'status.description', 'status.type']",False,1695490517.0,Ysab,2,45,1.0,False,False,True,True,True,True,1.0,1.0,1.0,1.0,0.0,EN,England,False,-2531779200,Brentford,50,DK,Denmark,94249,Thomas Frank,thomas-frank,Brentford,BRE,False,Brentford,brentford,[],#ffffff,#ff0000,#ff0000,0,103876,London,EN,England,29716,17250,Brentford Community Stadium,11352628,EN,England,461.0,65702.0,Michael Oliver,37.0,oliver-michael,1678.0,28.0,6,52186,Premier League 23/24,23/24,brentford-everton,1695486600,100,Ended,finished,1695490517.0,3.0,6.0,True,London,29716,17250,Brentford Community Stadium,2
2,31617.0,1.0,1.0,1.0,1.0,0.0,EN,England,-2240524800,Bournemouth,60,ES,Spain,790205,Andoni Iraola,andoni-iraola,Bournemouth,BOU,Bournemouth,bournemouth,[],#000000,#cc0000,#cc0000,0,73551,Bournemouth,EN,England,2990,11700,Vitality Stadium,1695567386,"['status.code', 'status.description', 'status.type']",False,1695564306.0,Fskb,2,45,1.0,False,False,True,True,True,True,3.0,3.0,3.0,1.0,2.0,EN,England,False,-2159827200,Brighton & Hove Albion,30,IT,Italy,595814,Roberto De Zerbi,roberto-de-zerbi,Brighton & Hove Albion,BHA,False,Brighton,brighton-and-hove-albion,[],#0054a6,#ffffff,#ffffff,0,195813,Falmer,EN,England,2443,31810,American Express Community's Stadium,11352629,EN,England,221.0,785811.0,John Brooks,19.0,brooks-john,859.0,12.0,6,52186,Premier League 23/24,23/24,bournemouth-brighton-and-hove-albion,1695560400,100,Ended,finished,1695564306.0,3.0,6.0,True,Falmer,2443,31810,American Express Community's Stadium,1
3,21593.0,1.0,1.0,1.0,1.0,0.0,EN,England,-2897769600,Manchester United,35,NL,Netherlands,53013,Erik ten Hag,erik-ten-hag,Manchester United,MUN,Man Utd,manchester-united,[],#ff0000,#373737,#373737,0,1236055,Manchester,EN,England,9,74879,Old Trafford,1695502501,"['status.code', 'status.description', 'status.type']",False,1695499507.0,gK,2,45,1.0,False,False,True,True,True,True,0.0,0.0,0.0,0.0,0.0,EN,England,False,-2776982400,Burnley,6,BE,Belgium,792129,Vincent Kompany,vincent-kompany,Burnley,BUR,False,Burnley,burnley,[],#81204c,#8fd2f4,#8fd2f4,0,84648,Burnley,EN,England,806,21944,Turf Moor,11352630,EN,England,278.0,84853.0,Tony Harrington,25.0,harrington-tony,894.0,12.0,6,52186,Premier League 23/24,23/24,manchester-united-burnley,1695495600,100,Ended,finished,1695499507.0,3.0,4.0,True,Burnley,806,21944,Turf Moor,2
4,39700.0,1.0,1.0,1.0,0.0,1.0,EN,England,-3024345600,Aston Villa,40,ES,Spain,53062,Unai Emery,unai-emery,Aston Villa,AVL,Aston Villa,aston-villa,[],#670e36,#94bee5,#94bee5,0,187978,Birmingham,EN,England,815,42682,Villa Park,1695567610,"['status.code', 'status.description', 'status.type']",False,1695564183.0,NP,2,45,1.0,False,False,True,True,True,True,0.0,0.0,0.0,0.0,0.0,EN,England,False,-2045347200,Chelsea,38,AR,Argentina,3377,Mauricio Pochettino,mauricio-pochettino,Chelsea,CHE,False,Chelsea,chelsea,[],#0310a7,#ffffff,#ffffff,0,908737,London,EN,England,799,41837,Stamford Bridge,11352631,AU,Australia,246.0,138289.0,Jarred Gillett,25.0,gillett-jarred,1031.0,21.0,6,52186,Premier League 23/24,23/24,aston-villa-chelsea,1695560400,100,Ended,finished,1695564183.0,3.0,11.0,True,London,799,41837,Stamford Bridge,2
5,25072.0,0.0,0.0,0.0,0.0,0.0,EN,England,-2841091200,Fulham,43,PT,Portugal,205808,Marco Silva,marco-silva,Fulham,FUL,Fulham,fulham,[],#ffffff,#000000,#000000,0,118334,London,EN,England,611,25700,Craven Cottage,1695484526,"['status.code', 'status.description', 'status.type']",False,1695481566.0,hsT,2,45,1.0,False,False,True,True,True,True,0.0,0.0,0.0,0.0,0.0,EN,England,False,-2051222400,Crystal Palace,7,EN,England,52951,Roy Hodgson,roy-hodgson,Crystal Palace,CRY,False,Crystal Palace,crystal-palace,[],#0033ff,#b90d2b,#b90d2b,0,112766,London,EN,England,10,25456,Selhurst Park,11352632,EN,England,322.0,104864.0,Paul Tierney,25.0,paul-tierney,1124.0,19.0,6,52186,Premier League 23/24,23/24,fulham-crystal-palace,1695477600,100,Ended,finished,1695481566.0,4.0,4.0,True,London,10,25456,Selhurst Park,3
6,50136.0,1.0,1.0,1.0,1.0,0.0,EN,England,-2366755200,West Ham United,37,SX,Scotland,52950,David Moyes,david-moyes,West Ham United,WHU,West Ham,west-ham-united,[],#66192c,#59b3e4,#59b3e4,0,221224,London,EN,England,1274,62000,London Stadium,1695567527,"['status.code', 'status.description', 'status.type']",False,1695564504.0,MU,2,45,1.0,False,False,True,True,True,True,3.0,3.0,3.0,1.0,2.0,EN,England,False,-2455056000,Liverpool,44,DE,Germany,52829,Jürgen Klopp,jurgen-klopp,Liverpool,LIV,False,Liverpool,liverpool,[],#cc0000,#ffffff,#ffffff,0,1118510,Liverpool,EN,England,579,53394,Anfield,11352633,EN,England,249.0,107059.0,Chris Kavanagh,20.0,chris-kavanagh,901.0,8.0,6,52186,Premier League 23/24,23/24,liverpool-west-ham-united,1695560400,100,Ended,finished,1695564504.0,4.0,5.0,True,Liverpool,579,53394,Anfield,1
7,10893.0,1.0,1.0,1.0,0.0,1.0,EN,England,-2933712000,Wolverhampton,3,EN,England,798899,Gary O'Neil,gary-oneil,Wolverhampton,WOL,Wolves,wolverhampton,[],#ff9900,#000000,#000000,0,130160,Wolverhampton,EN,England,1272,32050,Molineux Stadium,1695484715,"['status.code', 'status.description', 'status.type']",False,1695481524.0,dsxb,2,45,1.0,False,False,True,True,True,True,1.0,1.0,1.0,0.0,1.0,EN,England,False,-2673648000,Luton Town,72,WA,Wales,787556,Rob Edwards,rob-edwards,Luton Town,LUT,False,Luton,luton-town,[],#ff3300,#000033,#000033,0,37166,Luton,EN,England,2178,10226,Kenilworth Road,11352634,EN,England,100.0,787286.0,Josh Smith,11.0,smith-josh,386.0,4.0,6,52186,Premier League 23/24,23/24,luton-town-wolverhampton,1695477600,100,Ended,finished,1695481524.0,5.0,6.0,True,Luton,2178,10226,Kenilworth Road,3
8,53413.0,0.0,0.0,0.0,0.0,0.0,EN,England,-3313440000,Nottingham Forest,14,WA,Wales,786818,Steve Cooper,steve-cooper,Nottingham Forest,NFO,Forest,nottingham-forest,[],#cc0000,#cc0000,#cc0000,0,99996,Nottingham,EN,England,2230,30445,City Ground,1695484782,"['status.code', 'status.description', 'status.type']",False,1695481640.0,osr,2,45,1.0,False,False,True,True,True,True,2.0,2.0,2.0,2.0,0.0,EN,England,False,-2811888000,Manchester City,17,ES,Spain,53463,Pep Guardiola,pep-guardiola,Manchester City,MCI,False,Man City,manchester-city,[],#66ccff,#ffffff,#ffffff,0,1243291,Manchester,EN,England,606,53400,Etihad Stadium,11352635,EN,England,471.0,69853.0,Anthony Taylor,48.0,taylor-anthony,1824.0,34.0,6,52186,Premier League 23/24,23/24,manchester-city-nottingham-forest,1695477600,100,Ended,finished,1695481640.0,5.0,7.0,True,Manchester,606,53400,Etihad Stadium,1
9,31127.0,8.0,8.0,8.0,3.0,5.0,EN,England,-2431814400,Newcastle United,39,EN,England,19618,Eddie Howe,eddie-howe,Newcastle United,NEW,Newcastle,newcastle-united,[],#000000,#ffffff,#ffffff,0,294917,Newcastle upon Tyne,EN,England,765,52409,St James' Park,1695576461,"['status.code', 'status.description', 'status.type']",False,1695573387.0,psO,2,45,1.0,False,False,True,True,True,True,0.0,0.0,0.0,0.0,0.0,EN,England,False,-2549145600,Sheffield United,15,EN,England,786621,Paul Heckingbottom,paul-heckingbottom,Sheffield United,SHU,False,Sheffield Utd,sheffield-united,[],#ffffff,#ff0000,#ff0000,0,57776,Sheffield,EN,England,598,32702,Bramall Lane,11352636,EN,England,314.0,52597.0,Stuart Attwell,31.0,stuart-attwell,1126.0,16.0,6,52186,Premier League 23/24,23/24,newcastle-united-sheffield-united,1695569400,100,Ended,finished,1695573387.0,6.0,6.0,True,Sheffield,598,32702,Bramall Lane,2
